damage_count,affected_kk,total_population,disaster_type,severity_level,emergency_duration_days,vulnerability_index,qty_beras_kg,qty_minyak_liter,qty_gula_kg,qty_indomie_pcs,qty_biskuit_pack,qty_sarden_pcs,qty_kornet_pcs,qty_susu_cair_pcs,qty_susu_bubuk_box,qty_matras_pcs,qty_kasur_lipat_pcs,qty_karpet_pcs,qty_kompor_set,qty_kipas_pcs
479,589,8150,Banjir,1,10,0.53,3101.7,564.6,577.0,2707,2463,600,611,538,565,495,495,495,396,247
387,464,2026,Gempa Bumi,1,1,0.51,225.8,45.6,47.2,207,190,44,48,46,45,390,390,390,312,78
277,293,5508,Banjir,3,3,0.69,443.3,91.9,84.8,423,337,86,88,90,85,293,293,293,234,146
64,72,11765,Gempa Bumi,5,1,0.6,35.0,7.3,7.2,39,28,7,7,8,8,84,84,84,67,17
346,386,5737,Banjir,3,7,0.7,1350.9,295.0,276.4,1234,1028,264,254,272,251,386,386,386,309,193
292,317,3808,Banjir,3,5,0.42,705.2,152.1,162.3,823,633,149,159,141,159,317,317,317,254,158
490,590,3784,Tsunami,5,3,0.29,944.0,171.4,179.7,816,784,167,185,180,184,684,684,684,548,137
485,498,2706,Banjir,5,5,0.6,1219.4,239.7,257.5,1304,1003,257,246,257,254,578,578,578,462,289
245,270,7638,Banjir,3,1,0.49,134.1,24.9,27.7,139,99,27,26,27,28,270,270,270,216,135
470,520,2721,Gempa Bumi,4,7,0.48,1798.6,347.3,371.1,1877,1449,379,359,373,361,562,562,562,449,112
62,69,9974,Gempa Bumi,4,5,0.41,163.7,34.8,33.4,170,140,36,34,33,34,75,75,75,60,15
426,518,14701,Banjir,2,3,0.9,820.6,143.6,158.2,817,617,143,137,162,146,477,477,477,381,238
332,350,5480,Banjir,2,10,0.34,1701.0,381.3,356.7,1588,1355,352,335,365,374,322,322,322,258,161
170,174,7160,Gempa Bumi,3,3,0.51,263.5,52.0,51.3,273,221,57,49,51,52,174,174,174,139,35
445,514,5162,Tsunami,2,7,0.2,1883.7,384.3,364.7,1890,1509,349,358,353,368,473,473,473,378,95
269,281,1423,Tanah Longsor,5,3,0.76,394.0,81.7,83.8,439,332,86,90,84,87,326,326,326,261,65
267,272,2658,Tanah Longsor,2,7,0.81,992.5,191.1,195.9,1021,748,200,182,187,190,250,250,250,200,50
54,60,11899,Tsunami,2,3,0.4,97.5,17.7,18.0,85,70,19,17,18,17,55,55,55,44,11
16,17,923,Banjir,1,7,0.89,61.0,11.0,10.7,59,47,11,12,12,13,14,14,14,11,7
8,9,1491,Tsunami,5,7,0.28,30.9,6.4,6.1,32,24,6,6,6,6,10,10,10,8,2
104,111,6721,Tsunami,1,7,0.48,388.6,77.7,78.6,377,308,76,80,75,72,93,93,93,75,19
59,60,961,Gempa Bumi,1,1,0.5,30.4,5.6,6.0,30,24,6,6,6,7,50,50,50,40,10
313,357,6788,Tanah Longsor,2,1,0.55,181.2,34.7,36.5,178,132,34,34,35,37,328,328,328,263,66
40,40,11884,Banjir,3,3,0.77,61.0,12.4,12.5,65,47,12,12,11,11,40,40,40,32,20
237,294,12493,Tsunami,5,5,0.76,696.6,145.4,146.3,773,614,133,155,149,139,341,341,341,273,68
443,481,5275,Gempa Bumi,5,7,0.32,1638.4,336.5,344.6,1639,1273,359,325,333,320,558,558,558,446,112
386,453,5534,Tsunami,1,10,0.34,2217.8,477.4,467.2,2260,1695,439,459,488,480,381,381,381,304,76
94,113,8854,Gempa Bumi,5,10,0.47,535.8,103.9,120.8,574,459,115,111,112,116,131,131,131,105,26
222,237,12870,Tanah Longsor,3,5,0.79,587.7,124.8,116.9,558,497,118,113,120,116,237,237,237,190,47
204,242,3619,Banjir,2,3,0.25,362.5,69.9,74.3,360,266,74,72,70,75,223,223,223,178,111
138,167,11241,Banjir,3,5,0.38,402.2,86.6,86.1,384,332,82,82,81,83,167,167,167,134,84
300,318,5711,Gempa Bumi,1,7,0.71,1143.6,203.7,219.2,984,880,224,227,227,233,267,267,267,214,53
395,493,4813,Banjir,5,5,0.67,1250.9,245.8,239.9,1279,996,245,255,257,260,572,572,572,458,286
207,208,4483,Banjir,3,3,0.54,313.8,61.0,63.4,293,230,66,63,63,65,208,208,208,166,104
336,354,14689,Banjir,3,3,0.66,509.1,114.0,104.4,546,434,113,105,107,106,354,354,354,283,177
81,97,3448,Tanah Longsor,4,7,0.8,336.6,60.2,70.0,363,260,67,67,71,68,105,105,105,84,21
218,229,10201,Banjir,4,3,0.45,349.8,65.1,66.3,365,262,77,71,70,71,247,247,247,198,124
2,2,12614,Angin Kencang,3,10,0.82,9.4,2.1,1.9,9,8,2,2,2,2,2,2,2,2,1
178,216,3413,Gempa Bumi,5,7,0.91,746.4,144.6,142.5,748,611,148,152,154,148,251,251,251,200,50
396,491,11355,Gempa Bumi,3,7,0.71,1744.0,328.0,351.9,1652,1403,346,355,367,351,491,491,491,393,98
371,415,9841,Banjir,3,3,0.49,612.1,127.1,128.4,630,515,125,126,123,123,415,415,415,332,208
346,430,11188,Banjir,4,5,0.88,1091.5,207.4,206.9,967,862,202,210,223,212,464,464,464,372,232
279,308,14528,Banjir,1,7,0.93,1094.1,216.6,213.8,1153,843,218,206,211,219,259,259,259,207,129
146,154,10808,Angin Kencang,2,1,0.44,81.7,14.3,15.6,71,59,15,16,15,15,142,142,142,113,71
318,359,11400,Tanah Longsor,2,5,0.26,908.7,177.2,177.5,880,783,169,204,181,187,330,330,330,264,66
224,260,3870,Tsunami,1,5,0.24,646.9,124.7,133.1,674,525,137,138,132,125,218,218,218,175,44
369,411,2053,Gempa Bumi,2,1,0.44,216.6,42.3,40.8,207,163,40,43,42,41,378,378,378,302,76
384,438,12033,Angin Kencang,1,1,0.38,212.7,45.9,41.8,215,188,44,43,43,45,368,368,368,294,184
62,68,13231,Banjir,5,14,0.46,478.4,89.2,101.4,442,356,96,93,92,95,79,79,79,63,39
294,333,12404,Banjir,4,3,0.53,519.5,101.5,94.0,488,398,102,107,102,104,360,360,360,288,180
239,296,4718,Banjir,5,10,0.93,1347.6,268.2,273.1,1585,1244,294,304,305,310,343,343,343,275,172
195,219,1114,Angin Kencang,5,7,0.61,781.1,161.8,151.5,737,584,157,155,157,148,254,254,254,203,127
166,177,9295,Tsunami,2,5,0.77,422.2,90.8,89.5,412,346,92,88,92,89,163,163,163,130,33
451,537,10692,Tanah Longsor,2,5,0.83,1286.0,270.9,270.0,1243,1038,280,284,262,254,494,494,494,395,99
222,241,2911,Gempa Bumi,2,3,0.77,356.8,64.8,72.9,404,294,69,72,73,68,222,222,222,177,44
61,73,5180,Angin Kencang,1,5,0.56,188.0,35.0,36.9,178,136,39,36,37,36,61,61,61,49,31
129,131,4019,Gempa Bumi,1,5,0.85,305.7,60.7,62.9,354,263,63,68,60,70,110,110,110,88,22
478,518,4543,Banjir,5,1,0.59,258.9,48.7,51.7,255,197,50,54,49,51,601,601,601,481,300
173,177,12503,Tsunami,5,7,0.98,626.9,121.1,117.7,619,508,123,113,136,115,205,205,205,164,41
480,490,9812,Banjir,3,1,0.93,240.2,50.6,47.6,227,191,49,53,49,47,490,490,490,392,245
156,182,13625,Gempa Bumi,1,3,0.42,269.6,55.5,54.3,279,218,53,54,55,55,153,153,153,122,31
405,444,9408,Tsunami,2,7,0.27,1492.8,315.2,314.8,1558,1171,289,300,319,317,408,408,408,327,82
378,460,4709,Banjir,4,1,0.72,231.1,46.5,44.3,240,178,45,48,48,48,497,497,497,397,248
110,124,1364,Banjir,1,7,0.35,431.8,81.3,86.1,463,357,86,81,91,85,104,104,104,83,52
269,289,10140,Tanah Longsor,5,1,0.74,150.6,30.5,29.0,157,119,29,30,30,29,335,335,335,268,67
411,485,8730,Banjir,5,5,0.23,1191.5,233.5,234.4,1180,983,231,234,262,235,563,563,563,450,281
356,412,10594,Gempa Bumi,5,3,0.65,614.6,123.6,121.4,567,501,126,119,122,123,478,478,478,382,96
391,469,12909,Angin Kencang,2,7,0.41,1645.0,337.4,314.1,1655,1277,291,323,313,315,431,431,431,345,216
278,323,1669,Banjir,5,1,0.78,155.2,34.3,32.8,160,125,31,32,34,33,375,375,375,300,187
74,77,8429,Gempa Bumi,3,1,0.34,35.2,8.1,7.7,39,31,7,8,7,8,77,77,77,62,15
487,569,11642,Banjir,1,14,0.5,4173.5,780.4,772.1,3828,3359,808,765,809,829,478,478,478,382,239
437,480,3422,Gempa Bumi,4,10,0.74,2458.6,443.9,465.2,2432,2079,447,480,447,483,518,518,518,415,104
463,517,13143,Angin Kencang,3,7,0.46,1857.4,350.8,373.5,1783,1494,372,332,344,381,517,517,517,414,258
207,255,5365,Tanah Longsor,2,5,0.46,637.2,123.9,131.7,661,493,128,128,122,130,235,235,235,188,47
388,423,14239,Banjir,5,5,0.55,1075.4,202.9,209.5,1046,782,202,219,228,203,491,491,491,393,245
480,553,2758,Tanah Longsor,2,7,0.25,1786.1,415.9,378.2,1882,1415,400,360,399,410,509,509,509,407,102
279,304,9331,Gempa Bumi,2,5,0.41,766.1,162.8,154.2,754,588,158,153,149,145,280,280,280,224,56
375,384,6457,Banjir,1,3,0.7,575.5,120.8,113.8,594,462,110,111,115,128,323,323,323,258,161
326,363,2967,Banjir,2,3,0.87,547.9,108.0,102.5,601,455,110,105,106,113,334,334,334,267,167
472,542,13944,Banjir,5,10,0.73,2787.8,598.7,519.9,2658,2256,546,535,570,524,629,629,629,503,314
340,375,9815,Banjir,1,5,0.6,987.0,177.4,193.1,970,813,192,191,200,191,315,315,315,252,158
357,392,10849,Angin Kencang,1,7,0.69,1367.5,294.7,282.2,1505,1102,282,280,286,260,329,329,329,263,165
340,410,6295,Banjir,5,3,0.33,600.6,119.0,120.5,588,442,107,123,118,123,476,476,476,380,238
204,206,12720,Angin Kencang,2,3,0.32,321.8,62.1,64.6,288,247,61,65,63,65,190,190,190,152,95
161,173,6358,Tsunami,1,5,0.66,431.7,95.6,84.6,465,364,91,87,86,86,145,145,145,116,29
28,34,9601,Tanah Longsor,5,3,0.39,46.8,10.9,9.6,46,43,10,10,10,10,39,39,39,32,8
392,482,14873,Gempa Bumi,5,1,0.2,231.4,50.7,49.0,217,194,54,47,47,45,559,559,559,447,112
257,283,11311,Angin Kencang,3,3,1.0,409.1,84.3,85.2,419,342,74,83,84,88,283,283,283,226,142
165,202,7385,Banjir,3,5,0.25,509.7,104.2,101.0,467,397,102,107,96,100,202,202,202,162,101
63,66,13226,Gempa Bumi,2,14,0.5,459.0,94.8,92.2,452,379,92,92,93,89,61,61,61,49,12
22,23,3468,Tsunami,5,10,0.34,120.0,22.3,22.9,118,84,24,23,23,22,27,27,27,21,5
70,85,7653,Angin Kencang,4,7,0.63,275.0,63.0,58.2,284,228,60,61,60,60,92,92,92,73,46
381,467,6502,Tanah Longsor,4,3,0.52,681.4,131.0,140.8,682,567,149,141,139,134,504,504,504,403,101
405,428,3936,Banjir,5,3,0.86,640.1,129.1,125.7,722,548,140,128,136,127,496,496,496,397,248
96,97,1586,Tanah Longsor,3,7,0.49,341.3,64.0,69.2,329,263,69,73,69,68,97,97,97,78,19
163,167,1062,Angin Kencang,2,5,0.8,448.1,77.8,81.4,375,352,84,84,82,85,154,154,154,123,77
79,84,2238,Banjir,3,10,0.71,406.2,75.0,84.4,422,344,83,82,82,87,84,84,84,67,42
5,6,2457,Gempa Bumi,4,7,0.84,19.6,4.4,4.2,20,16,4,4,4,4,6,6,6,5,1
316,356,12462,Gempa Bumi,1,5,0.45,865.5,189.3,173.3,886,719,167,158,182,183,299,299,299,239,60
120,134,11399,Angin Kencang,3,5,0.8,318.1,63.3,64.5,319,274,63,65,64,67,134,134,134,107,67
302,346,2743,Banjir,5,1,0.88,179.1,34.1,34.9,166,138,33,33,35,34,401,401,401,321,201
178,218,1159,Banjir,3,1,0.72,112.3,20.1,21.2,127,87,21,21,23,22,218,218,218,174,109
176,180,5300,Tanah Longsor,2,3,0.95,277.8,55.5,54.3,286,223,52,55,54,56,166,166,166,132,33
390,458,2378,Banjir,4,5,0.24,1154.0,229.4,224.4,1120,938,212,236,213,231,495,495,495,396,247
217,267,8827,Banjir,2,5,0.57,670.5,131.2,137.8,728,575,134,136,133,136,246,246,246,197,123
56,59,11297,Banjir,1,10,0.25,279.6,56.0,59.4,282,260,56,58,57,58,50,50,50,40,25
366,443,13347,Tanah Longsor,4,14,0.71,3042.8,635.1,619.0,3013,2376,573,652,630,668,478,478,478,383,96
187,220,7655,Gempa Bumi,3,7,0.52,776.6,162.2,155.4,770,553,162,150,154,157,220,220,220,176,44
232,233,14072,Banjir,2,5,0.48,601.4,113.5,115.0,600,453,109,126,115,110,214,214,214,171,107
255,270,2412,Gempa Bumi,3,5,0.91,643.3,133.0,138.9,659,570,137,134,146,139,270,270,270,216,54
413,476,10510,Tsunami,2,3,0.78,714.5,128.9,138.5,649,568,138,145,137,145,438,438,438,350,88
455,512,9699,Angin Kencang,3,10,0.91,2596.8,556.1,495.1,2410,1904,515,490,530,500,512,512,512,410,256
104,118,13543,Angin Kencang,4,3,0.4,174.8,37.0,33.5,186,143,35,37,36,34,127,127,127,102,64
77,81,8560,Gempa Bumi,2,10,0.57,413.1,79.5,80.2,413,347,72,82,82,84,75,75,75,60,15
230,269,1232,Banjir,2,10,0.98,1297.0,270.9,265.6,1435,1060,277,271,276,278,247,247,247,198,124
402,429,12573,Angin Kencang,1,3,0.97,643.7,122.7,132.1,695,494,119,118,134,127,360,360,360,288,180
258,283,4176,Banjir,1,5,0.45,648.2,138.6,146.9,668,503,157,140,149,135,238,238,238,190,119
264,288,6104,Banjir,4,5,0.45,701.2,137.6,145.4,701,574,150,147,145,145,311,311,311,249,156
331,387,7377,Banjir,4,5,0.52,987.7,196.2,192.7,1155,793,203,198,190,191,418,418,418,334,209
481,492,13016,Angin Kencang,5,1,0.76,251.4,54.0,49.4,252,206,52,50,48,48,571,571,571,457,285
182,191,14887,Gempa Bumi,4,5,0.79,489.7,97.7,98.6,497,371,109,93,97,95,206,206,206,165,41
381,400,14079,Banjir,1,5,0.45,1058.6,208.3,194.0,947,775,211,194,210,202,336,336,336,269,168
256,263,5041,Angin Kencang,1,1,0.48,137.7,25.1,26.0,130,104,25,28,26,25,221,221,221,177,110
38,40,8530,Banjir,3,5,0.59,94.0,20.2,19.8,97,79,20,20,21,19,40,40,40,32,20
176,203,8692,Gempa Bumi,3,5,0.5,527.8,103.4,104.3,467,454,104,104,97,95,203,203,203,162,41
27,32,3104,Tsunami,2,7,0.93,116.4,21.1,22.4,115,89,22,22,22,23,29,29,29,24,6
276,322,14662,Tanah Longsor,1,7,0.93,1165.1,223.5,227.9,1118,867,226,239,234,211,270,270,270,216,54
140,157,888,Tanah Longsor,1,7,0.28,549.1,105.2,109.8,531,470,116,115,105,111,132,132,132,106,26
299,303,6535,Tanah Longsor,5,5,0.85,751.9,146.9,154.0,694,575,152,146,147,151,351,351,351,281,70
445,552,10914,Gempa Bumi,3,10,0.53,2666.2,540.1,568.5,2702,2157,511,574,541,556,552,552,552,442,110
287,299,3905,Gempa Bumi,4,5,0.91,750.5,153.2,148.2,724,607,147,150,151,147,323,323,323,258,65
91,106,12030,Banjir,5,7,0.49,403.8,70.5,74.1,411,313,65,74,76,71,123,123,123,98,61
480,590,6550,Banjir,5,5,0.43,1578.9,307.3,312.0,1431,1242,296,293,307,319,684,684,684,548,342
61,72,13772,Tsunami,1,10,0.35,361.9,74.6,72.5,353,274,70,77,69,73,60,60,60,48,12
458,483,2078,Banjir,2,7,0.9,1636.9,321.9,334.7,1787,1370,328,347,378,344,444,444,444,355,222
451,487,12095,Gempa Bumi,4,3,0.94,741.6,145.2,143.3,724,612,148,135,160,136,526,526,526,421,105
365,368,5652,Gempa Bumi,3,1,0.34,179.4,38.6,36.2,185,159,38,38,39,35,368,368,368,294,74
347,400,12226,Gempa Bumi,5,1,0.24,198.0,41.0,39.7,207,178,41,40,40,39,464,464,464,371,93
163,188,2061,Gempa Bumi,1,5,0.93,485.9,94.9,92.4,463,378,100,95,95,92,158,158,158,126,32
351,415,8433,Tsunami,1,3,0.37,622.4,126.8,126.2,641,507,131,129,125,130,349,349,349,279,70
143,143,7067,Banjir,4,7,0.76,503.9,99.1,100.8,497,423,101,94,94,97,154,154,154,124,77
400,482,6154,Banjir,4,3,0.89,727.1,135.9,141.9,636,602,146,144,146,150,521,521,521,416,260
253,300,14883,Banjir,1,3,0.86,457.7,87.0,90.7,432,398,82,90,91,90,252,252,252,202,126
269,278,8522,Banjir,1,14,0.28,1949.4,410.1,387.8,1863,1692,420,393,371,391,234,234,234,187,117
369,401,11560,Tanah Longsor,5,3,0.5,593.3,128.4,129.0,612,525,120,119,113,120,465,465,465,372,93
291,337,9225,Banjir,4,3,0.53,513.6,96.4,102.8,474,460,110,106,100,96,364,364,364,291,182
500,562,6848,Banjir,5,5,0.33,1418.3,270.0,284.5,1319,1068,270,274,284,275,652,652,652,522,326
459,472,8364,Banjir,4,7,0.46,1681.1,344.7,330.7,1590,1277,362,325,300,337,510,510,510,408,255
187,191,13796,Tanah Longsor,1,7,0.43,663.0,146.4,138.2,687,593,135,143,134,135,160,160,160,128,32
405,484,7829,Banjir,2,3,0.73,721.6,137.7,149.6,756,556,145,147,147,146,445,445,445,356,223
499,518,5198,Banjir,5,3,0.92,795.9,157.6,150.3,755,644,159,172,157,139,601,601,601,481,300
438,457,2085,Banjir,3,10,0.98,2359.1,451.2,466.0,2026,1708,495,472,447,445,457,457,457,366,228
459,554,6987,Tanah Longsor,5,5,0.77,1416.3,277.1,286.9,1452,1115,270,275,292,273,643,643,643,514,129
414,477,9593,Banjir,5,1,0.2,230.9,46.6,47.3,243,202,50,48,52,47,553,553,553,443,277
304,350,1812,Banjir,2,7,0.88,1244.4,231.7,237.1,1260,954,232,249,244,266,322,322,322,258,161
291,326,1443,Banjir,1,3,0.96,504.4,90.3,95.6,479,413,99,99,94,94,274,274,274,219,137
86,98,4688,Gempa Bumi,1,14,0.41,726.4,123.1,139.2,686,576,140,133,128,141,82,82,82,66,16
166,191,14211,Gempa Bumi,3,3,0.95,281.0,59.8,57.9,282,229,59,54,58,55,191,191,191,153,38
415,515,6355,Angin Kencang,1,3,0.97,769.5,150.5,155.4,778,618,144,156,157,149,433,433,433,346,216
462,488,2559,Banjir,4,5,0.7,1189.2,242.5,237.2,1149,965,244,232,239,239,527,527,527,422,264
408,430,4812,Banjir,4,3,0.57,650.5,127.8,131.3,685,493,139,136,133,130,464,464,464,372,232
114,116,8326,Banjir,3,10,0.75,618.6,123.2,118.6,595,490,119,120,111,109,116,116,116,93,58
433,504,3748,Banjir,5,1,0.72,269.4,49.6,51.6,252,215,50,47,51,50,585,585,585,468,292
480,546,2531,Gempa Bumi,2,7,0.32,2033.2,387.0,369.2,1967,1546,402,350,379,407,502,502,502,402,100
356,366,1838,Banjir,5,7,0.25,1371.3,247.0,253.2,1385,1004,241,235,254,256,425,425,425,340,212
416,454,14712,Banjir,3,10,0.96,2189.0,461.6,466.7,2305,1942,479,451,477,432,454,454,454,363,227
183,191,1499,Banjir,1,3,0.23,287.9,58.2,62.1,264,224,62,56,53,58,160,160,160,128,80
207,224,9031,Gempa Bumi,3,3,0.83,329.2,69.8,67.8,368,293,63,68,65,68,224,224,224,179,45
256,317,1601,Tsunami,5,3,0.49,453.7,89.8,90.7,507,401,89,97,95,92,368,368,368,294,74
235,275,9662,Banjir,3,1,0.9,132.7,28.2,26.5,132,111,28,28,29,26,275,275,275,220,138
442,443,13722,Banjir,3,1,0.58,222.2,48.3,46.4,207,183,48,43,45,43,443,443,443,354,222
355,377,6635,Angin Kencang,5,7,0.58,1308.5,287.5,266.2,1208,1151,251,264,267,272,437,437,437,350,219
3,3,11560,Gempa Bumi,1,7,0.57,10.0,2.1,2.1,10,9,2,2,2,2,3,3,3,2,1
208,245,9039,Banjir,2,5,0.74,600.0,119.6,124.2,622,479,121,127,126,125,225,225,225,180,113
197,220,3429,Banjir,3,10,0.81,1223.8,222.7,222.5,1117,803,216,211,216,231,220,220,220,176,110
341,426,7556,Tanah Longsor,3,5,0.96,1067.2,209.3,218.6,1015,877,222,212,221,207,426,426,426,341,85
125,148,3523,Tanah Longsor,2,1,0.52,76.1,13.3,15.3,86,61,14,14,15,15,136,136,136,109,27
138,156,11305,Angin Kencang,4,10,0.44,749.5,150.6,154.9,721,572,162,143,165,158,168,168,168,135,84
339,407,14886,Gempa Bumi,2,7,0.31,1441.1,273.2,276.3,1437,1166,259,276,299,303,374,374,374,300,75
25,29,7361,Banjir,2,1,0.75,15.0,3.0,2.8,13,12,3,3,3,3,27,27,27,21,13
68,72,12872,Banjir,5,5,0.52,182.9,38.0,36.0,169,148,35,37,37,36,84,84,84,67,42
61,69,9882,Banjir,5,5,0.44,171.0,34.1,33.7,171,129,35,32,35,35,80,80,80,64,40
29,33,1214,Gempa Bumi,4,5,0.3,80.5,16.2,16.4,87,66,16,17,16,17,36,36,36,29,7
383,426,6005,Angin Kencang,3,5,0.88,1063.1,204.2,207.7,1083,804,201,207,191,215,426,426,426,341,213
19,20,3033,Angin Kencang,3,10,0.92,110.0,19.1,19.2,98,80,21,21,20,21,20,20,20,16,10
171,181,12798,Gempa Bumi,1,3,0.54,266.5,50.9,53.0,280,213,55,56,55,53,152,152,152,122,30
450,482,2840,Banjir,5,5,0.52,1209.3,235.5,227.9,1264,975,267,226,250,236,559,559,559,447,280
74,74,8497,Banjir,1,3,0.47,112.6,21.9,22.3,119,86,21,20,21,22,62,62,62,50,31
61,75,2790,Tsunami,2,5,0.66,190.3,36.8,38.8,187,139,34,41,40,40,69,69,69,55,14
427,500,10503,Banjir,4,3,0.91,736.2,159.3,155.2,763,636,154,146,151,146,540,540,540,432,270
153,179,13787,Angin Kencang,2,5,0.6,462.0,88.1,91.4,494,367,89,86,95,83,165,165,165,132,82
276,315,7743,Tsunami,5,5,0.28,822.0,166.8,156.4,766,588,151,164,163,151,365,365,365,292,73
48,56,10724,Tsunami,4,3,0.25,83.3,16.2,16.5,86,68,19,19,17,15,60,60,60,48,12
211,263,6574,Banjir,3,14,0.31,1802.3,379.2,360.7,1774,1504,356,384,374,370,263,263,263,210,132
343,376,12402,Banjir,2,3,0.61,582.1,100.2,114.8,568,454,117,107,114,115,346,346,346,277,173
408,481,4252,Gempa Bumi,5,5,0.81,1255.2,235.9,239.1,1227,1014,251,231,227,256,558,558,558,446,112
139,151,2430,Banjir,3,14,0.65,1085.6,226.9,209.9,1144,808,214,214,211,218,151,151,151,121,76
110,133,1125,Banjir,2,3,0.83,201.6,41.3,41.1,220,134,37,43,39,38,122,122,122,98,61
482,585,10984,Gempa Bumi,1,3,0.21,878.4,179.6,167.2,879,722,173,172,180,172,491,491,491,393,98
183,224,2905,Tsunami,3,5,0.99,570.6,105.0,108.4,564,451,108,103,104,114,224,224,224,179,45
28,28,3192,Gempa Bumi,3,7,0.35,98.2,17.6,19.0,102,78,20,17,21,18,28,28,28,22,6
197,212,12668,Gempa Bumi,4,14,0.6,1523.2,277.6,298.7,1433,1135,321,312,303,284,229,229,229,183,46
191,197,4561,Tanah Longsor,2,5,0.3,463.3,91.9,95.0,519,380,98,101,97,100,181,181,181,145,36
315,351,5859,Banjir,4,5,0.72,896.1,159.0,174.4,839,682,179,181,176,164,379,379,379,303,190
389,437,2132,Gempa Bumi,2,10,0.32,2201.3,458.8,432.5,2225,1653,446,426,434,448,402,402,402,322,80
51,54,4782,Tanah Longsor,1,7,0.34,188.8,41.3,37.8,186,142,39,37,40,37,45,45,45,36,9
149,176,13378,Gempa Bumi,5,7,0.6,655.8,131.0,125.6,564,428,140,126,127,121,204,204,204,163,41
268,286,1393,Tanah Longsor,2,7,0.27,999.8,194.5,207.1,1016,803,216,199,190,191,263,263,263,210,53
50,61,6194,Angin Kencang,4,14,0.24,422.2,88.1,85.4,400,319,90,87,84,81,66,66,66,53,33
388,405,12036,Gempa Bumi,3,5,0.67,1037.6,201.3,211.7,966,837,211,202,205,189,405,405,405,324,81
246,269,3152,Tanah Longsor,3,7,0.21,930.1,181.3,189.9,976,722,180,190,188,198,269,269,269,215,54
113,131,7587,Gempa Bumi,3,5,0.25,327.0,60.6,65.1,328,258,63,59,66,63,131,131,131,105,26
170,196,8067,Angin Kencang,2,3,0.94,283.7,57.9,56.1,286,226,64,57,59,57,180,180,180,144,90
468,477,14110,Gempa Bumi,5,3,0.83,709.0,144.9,141.7,708,599,138,142,127,141,553,553,553,443,111
166,201,2913,Tanah Longsor,2,5,0.66,497.7,92.0,101.4,476,403,101,100,99,104,185,185,185,148,37
409,470,5304,Banjir,4,1,0.43,237.1,42.0,46.6,229,181,46,47,45,45,508,508,508,406,254
14,17,14578,Banjir,3,7,0.95,59.4,11.8,12.2,63,50,13,12,12,12,17,17,17,14,8
203,247,10984,Gempa Bumi,4,3,0.65,358.7,79.1,77.1,396,312,71,78,73,71,267,267,267,213,53
288,327,7131,Gempa Bumi,1,5,0.44,825.3,164.8,161.9,833,650,158,149,169,166,275,275,275,220,55
395,485,2386,Banjir,3,7,0.61,1640.3,350.1,337.5,1545,1207,389,324,341,318,485,485,485,388,242
189,229,10266,Gempa Bumi,4,1,0.92,118.9,22.4,21.7,112,95,20,23,24,23,247,247,247,198,49
402,498,7015,Tanah Longsor,5,10,0.47,2493.6,475.8,513.3,2546,2061,490,520,498,520,578,578,578,462,116
155,188,7997,Banjir,2,10,0.46,920.6,179.3,190.6,961,808,206,180,184,186,173,173,173,138,86
55,66,8914,Banjir,3,7,0.85,251.6,46.4,44.5,219,193,44,45,43,48,66,66,66,53,33
182,203,11445,Angin Kencang,5,5,0.69,512.0,104.5,101.1,480,419,107,100,95,95,235,235,235,188,118
210,221,13619,Banjir,4,7,0.84,741.8,154.2,149.2,777,607,157,156,154,150,239,239,239,191,119
376,462,13103,Banjir,1,3,0.56,641.3,139.4,133.8,653,642,136,131,135,140,388,388,388,310,194
471,556,4613,Tanah Longsor,2,5,0.39,1427.1,275.7,256.1,1203,1117,285,287,272,271,512,512,512,409,102
75,80,10081,Banjir,2,7,0.66,262.5,56.9,54.9,263,207,56,57,57,58,74,74,74,59,37
277,301,1342,Gempa Bumi,2,10,0.63,1541.3,302.7,290.0,1715,1209,293,286,288,308,277,277,277,222,55
428,501,10440,Tanah Longsor,5,3,0.32,723.5,152.1,144.7,699,585,140,154,152,156,581,581,581,465,116
133,149,941,Banjir,3,5,0.25,363.4,69.3,77.3,384,298,72,75,76,74,149,149,149,119,74
343,350,5075,Banjir,2,10,0.94,1761.5,378.9,360.0,1878,1407,347,349,361,358,322,322,322,258,161
425,440,1954,Gempa Bumi,3,1,0.5,211.1,42.6,44.4,228,174,43,40,43,46,440,440,440,352,88
59,70,3344,Banjir,5,3,0.63,98.7,22.2,21.1,102,82,22,21,19,20,81,81,81,65,41
345,373,6671,Angin Kencang,5,5,0.37,922.0,173.4,181.9,803,703,191,180,186,184,433,433,433,346,216
489,551,14018,Tanah Longsor,4,5,0.5,1467.4,302.2,269.8,1289,1023,272,273,267,281,595,595,595,476,119
182,217,8998,Gempa Bumi,3,14,0.32,1588.4,288.8,298.6,1514,1179,285,302,306,313,217,217,217,174,43
458,544,12634,Banjir,2,7,0.48,1907.2,376.7,382.0,2007,1493,409,350,385,396,500,500,500,400,250
406,423,1865,Tanah Longsor,2,7,0.39,1463.7,305.4,291.9,1333,1255,270,296,309,295,389,389,389,311,78
339,347,6462,Banjir,2,3,0.27,491.7,110.5,102.9,506,448,98,107,101,107,319,319,319,255,160
321,368,12774,Tsunami,5,5,0.86,927.7,195.0,181.0,988,727,176,193,178,183,427,427,427,342,85
64,76,439,Banjir,2,3,0.69,108.7,22.2,22.9,119,96,21,22,22,23,70,70,70,56,35
